,time,taid,taname,talogo,neutral,tarank,tadata,tbid,tbrank,tbname,tblogo,tbdata,mid,mcolor,missue,mname,handicap,oddstype,oddsid,m_early,s2_early,channel,weather,temperature,updatedtime,historymatch,match,team,note,A,B,hr,ar,hh,ah,p,cf,rm,ct,Aage,Bage,mode,data,stats,startDate,endDate
0,1619971140000,54,乌迪内斯,1,0,11,"20,6,6,8",2,5,尤文图斯,1,"20,12,4,4",34,006EF0,1,意大利甲级联赛,1.25,1,,1.0000,,澳门有线电视35台<br/>香港NOW638台<br/>香港有线654台<br/>香港有线614台,5,13℃～14℃/55°F～57°F,2021-05-02 09:28:03,"{'id': [4074486, 3934010, 3994630, 3933818, 3778144, 3777954, 2083962, 2083764, 1615069, 1614788, 1411869, 1411669, 1154217, 1154019, 993025, 992860, 829502, 829298, 496753, 496526, 381507, 381113, 287856, 287497, 198829, 198581, 134341, 134138, 45886, 45686, 14729, 14505, 5520, 10010394, 10005823, 10003442, 10001812, 10000656, 10013921], 'mid': [34, 34, 332, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34], 'aid': [2, 54, 2, 2, 2, 54, 2, 54, 54, 2, 54, 2, 54, 2, 54, 2, 2, 54, 2, 54, 2, 54, 54, 2, 54, 2, 54, 2, 2, 54, 2, 54, 54, 2, 54, 2, 54, 2, 2], 'bid': [54, 2, 54, 54, 54, 2, 54, 2, 2, 54, 2, 54, 2, 54, 2, 54, 54, 2, 54, 2, 54, 2, 2, 54, 2, 54, 2, 54, 54, 2, 54, 2, 2, 54, 2, 54, 2, 54, 54], 'date': ['21-01-04', '20-07-24', '20-01-16', '19-12-15', '19-03-09', '18-10-06', '18-03-11', '17-10-22', '17-03-05', '16-10-16', '16-01-17', '15-08-23', '15-02-01', '14-09-14', '14-04-15', '13-12-02', '13-01-20', '12-09-02', '12-01-29', '11-12-22', '11-01-31', '10-09-19', '10-04-04', '09-11-23', '09-01-29', '08-09-15', '08-02-10', '07-09-16', '06-02-05', '05-09-22', '05-02-13', '04-10-03', '04-03-21', '03-11-09', '03-03-09', '02-10-27', '02-05-05', '02-01-06', '01-01-06'], 'liveA': [4, 2, 4, 3, 4, 0, 2, 2, 1, 2, 0, 0, 0, 2, 0, 1, 4, 1, 2, 0, 1, 0, 3, 1, 2, 1, 1, 0, 1, 0, 2, 0, 0, 4, 0, 1, 0, 3, 3], 'liveB': [1, 1, 0, 1, 1, 2, 0, 6, 1, 1, 4, 1, 0, 0, 2, 0, 0, 4, 1, 0, 2, 4, 0, 0, 1, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 0, 2, 0, 0], 'redA': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], 'redB': [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'bc': ['1-0', '0-1', '2-0', '3-0', '2-0', '0-2', '1-0', '1-2', '1-0', '1-1', '0-4', '0-0', '0-0', '1-0', '0-2', '0-0', '1-0', '0-2', '1-0', '0-0', '0-0', '0-3', '1-0', '0-0', '1-0', '0-0', '1-0', '0-0', '0-0', '0-1', '1-0', '0-0', '0-0', '0-0', '0-0', '', '', '', ''], 'ng': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'rq': ['-1.25', '1.0', '-1.5', '-1.75', '-1.25', '1.25', '-1.75', '1.25', '1.0', '-2.0', '0.75', '-1.5', '1.25', '-1.25', '0.75', '-1.5', '-1.5', '0.75', '-1.0', '0.25', '-0.25', '-0.25', '-0.25', '-1.25', '0.5', '-1.25', '0.5', '-1.25', '-1.5', '0.5', '-1.0', '0.5', '0.25', '-1.5', '', '', '', '', ''], 'rql': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0], 'worl': [0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 2, 2, 1, 0, 2, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2, 1, 0, 2, 0, 2, 0, 0], 'oworl': [0, 3, 0, 1, 0, 0, 1, 0, 3, 3, 0, 3, 3, 0, 0, 3, 0, 0, 2, 4, 3, 3, 0, 4, 3, 4, 0, 3, 3, 0, 2, 0, 4, 0, -1, -1, -1, -1, -1]}","{'34': {'n': '意甲', 'c': '006EF0'}, '332': {'n': '意大利杯', 'c': '0088FF'}}","{'600': 'AC米兰', '174': '热那亚', '211': '那不勒斯', '4014': '萨索洛', '304': '拉齐奥', '325': '卡利亚里', '2': '尤文图斯', '568': '亚特兰大', '1653': '斯佩齐亚', '62': '维罗纳', '264': '罗马', '370': '国际米兰', '1630': '贝内文托', '54': '乌迪内斯', '156': '桑普多利亚', '462': '博洛尼亚', '77': '都灵', '192': '帕尔马1913', '1220': '克罗托内', '400': '佛罗伦萨'}","{'4074660': '贝内文托先开球<br/>角球数(11)｜角球数(2)', '4074657': '卡利亚里先开球<br>角球数(2)｜角球数(5)', '4074643': '克罗托内先开球<br>角球数(5)｜角球数(7)', '4074637': '都灵先开球<br>角球数(5)｜角球数(4)', '4074620': '乌迪内斯先开球<br>角球数(4)｜角球数(1)', '4074617': '乌迪内斯先开球<br>角球数(6)｜角球数(11)', '4074604': '乌迪内斯先开球<br/>角球数(6)｜角球数(3)', '4074597': '萨索洛先开球<br>角球数(5)｜角球数(6)', '4074579': '乌迪内斯先开球<br>角球数(7)｜角球数(2)', '4074577': '乌迪内斯先开球<br/>角球数(3)｜角球数(9)', '4074567': '乌迪内斯先开球<br>角球数(3)｜角球数(2)', '4074549': '罗马先开球<br/>角球数(7)｜角球数(2)', '4074548': '维罗纳先开球<br>角球数(10)｜角球数(8)', '4074537': '斯佩齐亚先开球<br>角球数(2)｜角球数(2)', '4074527': '乌迪内斯先开球<br>角球数(3)｜角球数(4)', '4111016': '乌迪内斯先开球<br>角球数(2)｜角球数(7)', '4074516': '乌迪内斯先开球<br/>角球数(11)｜角球数(5)', '4074507': '那不勒斯先开球<br>角球数(2)｜角球数(7)', '4074491': '博洛尼亚先开球<br>角球数(4)｜角球数(6)', '4074486': '乌迪内斯先开球<br>角球数(7)｜角球数(1)', '4074477': '贝内文托先开球<br>角球数(7)｜角球数(1)', '4074457': '乌迪内斯先开球<br>角球数(9)｜角球数(1)', '4106035': '90分钟[0-0],120分钟[0-1]<br/>角球数(8)｜角球数(1)', '4074417': '热那亚先开球<br/>角球数(4)｜角球数(8)', '4074397': 'AC米兰先开球<br>角球数(2)｜角球数(4)', '4074377': '帕尔马1913先开球<br>角球数(11)｜角球数(2)', '4074368': '乌迪内斯先开球<br/>角球数(4)｜角球数(1)', '4074346': '斯佩齐亚先开球<br>角球数(2)｜角球数(2)', '3934034': '乌迪内斯先开球<br>角球数(5)｜角球数(5)', '4074662': '佛罗伦萨先开球<br>角球数(7)｜角球数(2)', '4074654': '帕尔马1913先开球<br>角球数(6)｜角球数(6)', '4074640': '尤文图斯先开球<br>角球数(3)｜角球数(8)', '4074633': '热那亚先开球<br>角球数(8)｜角球数(6)', '4113518': '那不勒斯先开球<br>角球数(2)｜角球数(6)', '4074628': '都灵先开球<br>角球数(5)｜角球数(6)', '4074613': '尤文图斯先开球<br>角球数(9)｜角球数(1)', '4074603': '卡利亚里先开球<br>角球数(8)｜角球数(5)', '4112279': '90分钟[2-1],两回合[3-3],120分钟[3-2]<br/>尤文图斯先开球<br/>角球数(12)｜角球数(1)', '4074593': '尤文图斯先开球<br>角球数(4)｜角球数(4)', '4074585': '斯佩齐亚先开球<br>角球数(5)｜角球数(10)', '4074578': '维罗纳先开球<br>角球数(8)｜角球数(5)', '4074565': '克罗托内先开球<br>角球数(7)｜角球数(3)', '4112273': '尤文图斯先开球<br>角球数(6)｜角球数(6)', '4074554': '尤文图斯先开球<br>角球数(3)｜角球数(9)', '4119613': '角球数(4)｜角球数(10)', '4074544': '罗马先开球<br>角球数(2)｜角球数(9)', '4119411': '角球数(4)｜角球数(2)', '4074536': '桑普多利亚先开球<br>角球数(5)｜角球数(8)', '4117874': '角球数(6)｜角球数(2)', '4074513': '尤文图斯先开球<br>角球数(3)｜角球数(4)', '4074489': '尤文图斯先开球<br>角球数(7)｜角球数(4)', '4074465': '尤文图斯先开球<br/>角球数(4)｜角球数(9)', '4074444': '尤文图斯先开球<br>角球数(0)｜角球数(10)', '4093120': '巴塞罗那先开球<br/>角球数(5)｜角球数(1)', '4074421': '贝内文托先开球<br/>角球数(5)｜角球数(8)', '4074405': '拉齐奥先开球<br/>角球数(4)｜角球数(2)', '4074395': '尤文图斯先开球<br>角球数(4)｜角球数(3)', '4093038': '基辅迪纳摩先开球<br>角球数(2)｜角球数(5)', '4074371': '尤文图斯先开球<br>角球数(3)｜角球数(4)', '4074349': '罗马先开球<br>角球数(5)｜角球数(7)'}","[{'id': '82380', 'n': '37 罗伯托·佩雷拉', 'p': '3', 's': '3'}, {'id': '83847', 'n': '19 延斯·拉尔森', 'p': '2', 's': '3'}, {'id': '85268', 'n': '17 纽丁克', 'p': '1', 's': '3'}, {'id': '305534', 'n': '10 德保罗', 'p': '2', 's': '3'}, {'id': '335694', 'n': '3 萨米尔·桑托斯', 'p': '1', 's': '3'}, {'id': '335850', 'n': '96 斯库费特', 'p': '0', 's': '3'}, {'id': '337219', 'n': '14 博尼法齐', 'p': '1', 's': '3'}, {'id': '366189', 'n': '11 瓦拉塞', 'p': '2', 's': '3'}, {'id': '533739', 'n': '6 马肯戈', 'p': '2', 's': '3'}, {'id': '535578', 'n': '5 奥维延', 'p': '2', 's': '3'}, {'id': '604459', 'n': '16 莫利纳', 'p': '2', 's': '3'}, {'id': '39329', 'n': '7 奥卡卡', 'p': '3', 's': '2'}, {'id': '54985', 'n': '8 亚亚洛', 'p': '2', 's': '2'}, {'id': '88111', 'n': '30 内斯托罗夫斯基', 'p': '3', 's': '2'}, {'id': '103409', 'n': '9 德乌洛费乌', 'p': '3', 's': '2'}, {'id': '308880', 'n': '23 普赛托', 'p': '3', 's': '2'}, {'id': '1966002', 'n': '21 布拉夫', 'p': '3', 's': '2'}, {'id': '31729', 'n': '32 略伦特', 'p': '3', 's': '0'}, {'id': '44935', 'n': '4 普勒德尔', 'p': '1', 's': '0'}, {'id': '47369', 'n': '87 德迈奥', 'p': '1', 's': '0'}, {'id': '50518', 'n': '45 费尔南多·弗雷斯蒂耶里', 'p': '3', 's': '0'}, {'id': '85740', 'n': '22 阿尔斯兰', 'p': '2', 's': '0'}, {'id': '87182', 'n': '90 泽赫拉尔', 'p': '2', 's': '0'}, {'id': '305683', 'n': '1 胡安·穆索', 'p': '0', 's': '0'}, {'id': '658519', 'n': '50 罗德里戈·贝卡奥', 'p': '1', 's': '0'}, {'id': '1463716', 'n': '29 皮塔尔·梅辛', 'p': '2', 's': '0'}, {'id': '1842461', 'n': '31 加斯帕里尼', 'p': '0', 's': '0'}, {'id': '1997911', 'n': '64 马丁·帕伦博', 'p': '2', 's': '0'}]","[{'id': '16827', 'n': '7 克里斯蒂亚诺·罗纳尔多', 'p': '3', 's': '3'}, {'id': '16921', 'n': '3 基耶利尼', 'p': '1', 's': '3'}, {'id': '62409', 'n': '1 什琴斯尼', 'p': '0', 's': '3'}, {'id': '78320', 'n': '16 夸德拉多', 'p': '2', 's': '3'}, {'id': '82261', 'n': '12 阿莱士·桑德罗', 'p': '1', 's': '3'}, {'id': '95264', 'n': '13 达尼洛', 'p': '1', 's': '3'}, {'id': '102075', 'n': '9 莫拉塔', 'p': '3', 's': '3'}, {'id': '393257', 'n': '30 本坦库尔', 'p': '2', 's': '3'}, {'id': '462795', 'n': '5 阿图尔', 'p': '2', 's': '3'}, {'id': '629456', 'n': '4 德里赫特', 'p': '1', 's': '3'}, {'id': '629865', 'n': '22 基耶萨', 'p': '2', 's': '3'}, {'id': '976908', 'n': '28 德米拉尔', 'p': '1', 's': '2'}, {'id': '840', 'n': '77 布冯', 'p': '0', 's': '0'}, {'id': '39634', 'n': '19 博努奇', 'p': '1', 's': '0'}, {'id': '54920', 'n': '8 拉姆塞', 'p': '2', 's': '0'}, {'id': '92559', 'n': '31 卡尔洛·平索利奥', 'p': '0', 's': '0'}, {'id': '253909', 'n': '25 拉比奥特', 'p': '2', 's': '0'}, {'id': '279152', 'n': '10 迪巴拉', 'p': '3', 's': '0'}, {'id': '335648', 'n': '33 贝尔纳代斯基', 'p': '1', 's': '0'}, {'id': '655690', 'n': '38 弗拉波塔', 'p': '1', 's': '0'}, {'id': '659621', 'n': '14 麦克肯尼', 'p': '2', 's': '0'}, {'id': '1843301', 'n': '44 库卢塞夫斯基', 'p': '2', 's': '0'}, {'id': '1957638', 'n': '41 费吉里', 'p': '2', 's': '0'}]",[负] [负] [负] [胜] [负] [胜] ,[和] [胜] [胜] [负] [胜] [和] ,[负] [胜] [负] [胜] [负] [胜] ,[负] [胜] [胜] [负] [胜] [负] ,尤文图斯,★★★★,1胜  1和  8负 ,乌迪内斯在主场已经连败三场，而且这3仗的对手还包括卡利亚里和拖连奴此等弱旅，球队近期的主场战鬥力显然极弱，加上在联赛首循环面对尤文图斯时以1比4惨败，毫无争胜资本的乌迪内斯本轮唯有输少当赢。,26,28.45,0,"{'total': [['600', '34', '34', '26', '20', '0', '14', '6', '58.82', 'LWLWLLLW'], ['174', '33', '33', '8', '19', '2', '12', '7', '57.58', 'WWWWLWLW'], ['211', '33', '33', '26', '19', '0', '14', '5', '57.58', 'WWLLWWWW'], ['4014', '33', '33', '17', '19', '0', '14', '5', '57.58', 'WLWWWWWW'], ['304', '32', '32', '23', '18', '1', '13', '5', '56.25', 'LLWDWWLW'], ['325', '33', '33', '9', '18', '0', '15', '3', '54.55', 'WLLLWWWW'], ['2', '33', '33', '31', '18', '0', '15', '3', '54.55', 'WLLWWLWL'], ['568', '33', '33', '28', '18', '2', '13', '5', '54.55', 'LWWLDWLW'], ['1653', '34', '34', '5', '18', '1', '15', '3', '52.94', 'LWDWLWLW'], ['62', '34', '34', '12', '17', '2', '15', '2', '50.00', 'LLWLLLWL'], ['264', '33', '33', '26', '16', '1', '16', '0', '48.48', 'LLLLWLWL'], ['370', '34', '34', '34', '16', '2', '16', '0', '47.06', 'LLLLLLLW'], ['1630', '34', '34', '4', '16', '2', '16', '0', '47.06', 'LWDLLWLL'], ['54', '33', '33', '16', '15', '1', '17', '-2', '45.45', 'WLLWLWLW'], ['156', '33', '33', '14', '14', '3', '16', '-2', '42.42', 'LLWWLWWL'], ['462', '33', '33', '15', '14', '3', '16', '-2', '42.42', 'LWWWLWDL'], ['77', '32', '32', '12', '12', '5', '15', '-3', '37.50', 'WWLWWWDL'], ['192', '33', '33', '6', '11', '1', '21', '-10', '33.33', 'WWLDLLLL'], ['1220', '34', '34', '4', '10', '1', '23', '-13', '29.41', 'WLWLLLWL'], ['400', '33', '33', '16', '9', '3', '21', '-12', '27.27', 'LWLLDLWW']], 'home': [['2', '17', '17', '17', '12', '0', '5', '7', '70.59', ''], ['568', '17', '17', '16', '11', '0', '6', '5', '64.71', ''], ['304', '16', '16', '12', '10', '1', '5', '5', '62.50', ''], ['211', '16', '16', '14', '10', '0', '6', '4', '62.50', ''], ['264', '17', '17', '14', '10', '1', '6', '4', '58.82', ''], ['370', '16', '16', '16', '9', '1', '6', '3', '56.25', ''], ['462', '16', '16', '10', '9', '2', '5', '4', '56.25', ''], ['174', '17', '17', '8', '9', '2', '6', '3', '52.94', ''], ['1653', '16', '16', '5', '8', '0', '8', '0', '50.00', ''], ['4014', '16', '16', '12', '8', '0', '8', '0', '50.00', ''], ['325', '17', '17', '8', '8', '0', '9', '-1', '47.06', ''], ['156', '16', '16', '10', '7', '0', '9', '-2', '43.75', ''], ['54', '16', '16', '10', '7', '0', '9', '-2', '43.75', ''], ['62', '17', '17', '10', '7', '1', '9', '-2', '41.18', ''], ['1630', '17', '17', '4', '7', '2', '8', '-1', '41.18', ''], ['600', '18', '18', '15', '7', '0', '11', '-4', '38.89', ''], ['400', '17', '17', '12', '6', '1', '10', '-4', '35.29', ''], ['1220', '17', '17', '4', '5', '1', '11', '-6', '29.41', ''], ['192', '17', '17', '6', '5', '0', '12', '-7', '29.41', ''], ['77', '16', '16', '10', '4', '3', '9', '-5', '25.00', '']], 'away': [['600', '16', '16', '11', '13', '0', '3', '10', '81.25', ''], ['4014', '17', '17', '5', '11', '0', '6', '5', '64.71', ''], ['325', '16', '16', '1', '10', '0', '6', '4', '62.50', ''], ['174', '16', '16', '0', '10', '0', '6', '4', '62.50', ''], ['62', '17', '17', '2', '10', '1', '6', '4', '58.82', ''], ['1653', '18', '18', '0', '10', '1', '7', '3', '55.56', ''], ['211', '17', '17', '12', '9', '0', '8', '1', '52.94', ''], ['1630', '17', '17', '0', '9', '0', '8', '1', '52.94', ''], ['304', '16', '16', '11', '8', '0', '8', '0', '50.00', ''], ['77', '16', '16', '2', '8', '2', '6', '2', '50.00', ''], ['54', '17', '17', '6', '8', '1', '8', '0', '47.06', ''], ['568', '16', '16', '12', '7', '2', '7', '0', '43.75', ''], ['156', '17', '17', '4', '7', '3', '7', '0', '41.18', ''], ['370', '18', '18', '18', '7', '1', '10', '-3', '38.89', ''], ['2', '16', '16', '14', '6', '0', '10', '-4', '37.50', ''], ['264', '16', '16', '12', '6', '0', '10', '-4', '37.50', ''], ['192', '16', '16', '0', '6', '1', '9', '-3', '37.50', ''], ['462', '17', '17', '5', '5', '1', '11', '-6', '29.41', ''], ['1220', '17', '17', '0', '5', '0', '12', '-7', '29.41', ''], ['400', '16', '16', '4', '3', '2', '11', '-8', '18.75', '']]}","{'homewin': ['159', '45.82'], 'draw': ['30', '8.65'], 'awaywin': ['158', '45.53'], 'maxwinteam': ['AC米兰,', '58.82'], 'minwinteam': ['佛罗伦萨,', '27.27'], 'homemaxwinteam': ['尤文图斯,', '70.59'], 'homeminwinteam': ['都灵,', '25.00'], 'awaymaxwinteam': ['AC米兰,', '81.25'], 'awayminwinteam': ['佛罗伦萨,', '18.75'], 'maxdrawteam': ['都灵,', '15.63']}",2020-09-01,2021-08-15
