,d_pi,d_pn,ass_d_pi,ass_d_pn,d_lx,d_tm,d_sx,d_bf,d_mc,d_grade,d_mi,d_mn,d_ai,d_bi,d_alogo,d_blogo,d_ta,d_tb,d_meno,d_resume,d_upi,d_upn,d_dpi,d_dpn,d_stm,d_ssx,d_live_stat,d_live_stat_1st,d_live_stat_2nd,bh,rq,sx,link,cbh,st,score,start_time,tstart_time,d_mb_pk,d_cb_pk,d_h_rank,d_a_rank,banc,h_gt_25,h_gt_45,h_gt_70,h_gt_90,h_fgt_25,h_fgt_45,h_fgt_70,h_fgt_90,h_ms,h_hl_ms,hr_ms,h_lag_replevy,a_gt_25,a_gt_45,a_gt_70,a_gt_90,a_fgt_25,a_fgt_45,a_fgt_70,a_fgt_90,a_ms,a_hl_ms,ar_ms,a_lag_replevy,home,homeid,away,awayid,HFormation,VFormation,time,taid,taname,talogo,neutral,tarank,tadata,tbid,tbrank,tbname,tblogo,tbdata,mid,mcolor,missue,mname,handicap,oddstype,oddsid,m_early,s2_early,channel,weather,temperature,updatedtime
0,"[979184,225711,56098,393899,367984,52996];","['玛拉什·库姆布拉','克里斯坦特','阿德里安·席尔瓦','扬克托','吉安卢卡·曼奇尼','哲科'];","['0','0','307412','133795','0','0'];","['','','托尔斯比','维雷','',''];","[3,3,0,0,3,8];","['24','32','45','65','70','72'];","[-1,-1,0,0,-1,-1];","['','','1-0','2-0','',''];",'006EF0';,0;,34;,'意大利甲级联赛';,156;,264;,'1';,'1';,'桑普多利亚';,'罗马';,'<table border,'罗马先开球<br>角球数(8)｜角球数(8)';,"[1774978,364905,54705,89741,334934,38693,1977311,51466];","['伊巴涅斯','卡斯多普','帕斯托雷','加斯顿·拉米雷斯','巴尔德·凯塔','坎德雷瓦','埃布里马·达博','埃克达尔'];","[979184,71826,533121,133795,97123,1775088,1888718,56098];","['玛拉什·库姆布拉','桑顿','马约拉尔','维雷','加比亚迪尼','米克尔·达姆斯加德','比拉尔','阿德里安·席尔瓦'];","['64','69','69','73','73','81','83','85'];","[-1,-1,-1,0,0,0,-1,0];",new Array(45);d_live_stat[0],new Array(45);d_live_stat_1st[3],new Array(45);d_live_stat_2nd[14],4074674;,0.25;,1;,1;,4803259;,4;,"""2 - 0"";","""2021,05,03,02,45,00"";",""""";","""0.2500"";","""0.25"";",'10';,'7';,'1-0';,6;,6;,4;,9;,5;,3;,3;,2;,87;,29;,6;,'20.69%';,7;,6;,6;,4;,5;,2;,3;,0;,109;,24;,9;,'37.5%';,"[[336283, '奥德罗', 'Goal Keeper', '1', 0, '0', '', ''], [97147, '贝雷辛斯基', 'Defender', '24', 0, '0', '', ''], [77463, '托内利', 'Defender', '21', 0, '0', '', ''], [306580, '奥马尔·科雷', 'Defender', '15', 0, '0', '', ''], [370044, '奥格洛', 'Defender', '3', 0, '0', '', ''], [1775088, '达姆斯高', 'Midfielder', '38', 0, '0', '', ''], [307412, '托尔斯比', 'Midfielder', '18', 0, '0', '', ''], [56098, '阿德里安·席尔瓦', 'Midfielder', '5', 0, '0', '', ''], [393899, '扬克托', 'Midfielder', '14', 0, '0', '', ''], [133795, '维雷', 'Striker', '8', 0, '0', '', ''], [97123, '加比亚迪尼', 'Striker', '23', 0, '0', '', ''], [628270, '莱蒂察', 'Substitute player', '34', 1, '0', '', ''], [51466, '埃克达尔', 'Substitute player', '6', 1, '0', '', ''], [334934, '巴尔德·凯塔', 'Substitute player', '10', 1, '0', '', ''], [89741, '加斯顿·拉米雷斯', 'Substitute player', '11', 1, '0', '', ''], [1962440, '亚斯基尔德森', 'Substitute player', '16', 1, '0', '', ''], [75701, '雷吉尼', 'Substitute player', '19', 1, '0', '', ''], [440022, '安东尼奥·古米纳', 'Substitute player', '20', 1, '0', '', ''], [51092, '吉田麻也', 'Substitute player', '22', 1, '0', '', ''], [335078, '费拉里', 'Substitute player', '25', 1, '0', '', ''], [978013, '莱利斯', 'Substitute player', '26', 1, '0', '', ''], [6751, '夸利亚雷拉', 'Substitute player', '27', 1, '0', '', ''], [38693, '坎德雷瓦', 'Substitute player', '87', 1, '0', '', '']]",156,"[[1956229, '丹尼尔·弗扎托', 'Goal Keeper', '87', 0, '0', '', ''], [367984, '吉安卢卡·曼奇尼', 'Defender', '23', 0, '0', '', ''], [82116, '斯莫林', 'Defender', '6', 0, '0', '', ''], [979184, '库姆布拉', 'Defender', '24', 0, '0', '', ''], [71826, '桑顿', 'Midfielder', '18', 0, '0', '', ''], [225711, '克里斯坦特', 'Midfielder', '4', 0, '0', '', ''], [1888718, '比拉尔', 'Midfielder', '14', 0, '0', '', ''], [254215, '布鲁诺·佩雷斯', 'Midfielder', '33', 0, '0', '', ''], [54823, '姆希塔良', 'Striker', '77', 0, '0', '', ''], [533121, '马约拉尔', 'Striker', '21', 0, '0', '', ''], [52996, '哲科', 'Striker', '9', 0, '0', '', ''], [13113, '西蒙尼·法雷利', 'Substitute player', '12', 1, '0', '', ''], [19413, '米兰特', 'Substitute player', '83', 1, '0', '', ''], [364905, '卡斯多普', 'Substitute player', '2', 1, '0', '', ''], [1774978, '伊巴涅斯', 'Substitute player', '3', 1, '0', '', ''], [95136, '胡安·赫苏斯', 'Substitute player', '5', 1, '0', '', ''], [656684, '雷诺尔德斯', 'Substitute player', '19', 1, '0', '', ''], [53460, '法奇奥', 'Substitute player', '20', 1, '0', '', ''], [54705, '帕斯托雷', 'Substitute player', '27', 1, '0', '', ''], [2004129, '里卡多·切尔沃', 'Substitute player', '54', 1, '0', '', ''], [1977311, '埃布里马·达博', 'Substitute player', '55', 1, '0', '', '']]",264,'4411','3412',1619981100000,156,桑普多利亚,1,0,10,"20,7,4,9",264,7,罗马,1,"20,9,4,7",34,006EF0,1,意大利甲级联赛,-0.00,1,,0.2500,0.25,香港NOW638台<br/>香港有线654台<br/>香港有线614台,14,10℃～11℃/50°F～52°F,2021-05-02 09:28:25
