,"<html>
<head>
    <meta http-equiv",h_gt_25,h_gt_45,h_gt_70,h_gt_90,h_fgt_25,h_fgt_45,h_fgt_70,h_fgt_90,h_ms,h_hl_ms,hr_ms,h_lag_replevy,a_gt_25,a_gt_45,a_gt_70,a_gt_90,a_fgt_25,a_fgt_45,a_fgt_70,a_fgt_90,a_ms,a_hl_ms,ar_ms,a_lag_replevy,home,homeid,away,awayid,HFormation,VFormation,time,taid,taname,talogo,neutral,tarank,tadata,tbid,tbrank,tbname,tblogo,tbdata,mid,mcolor,missue,mname,handicap,oddstype,oddsid,m_early,s2_early,channel,weather,temperature,updatedtime
0,"""Content-Type"" content",4;,5;,5;,6;,4;,3;,2;,3;,105;,36;,14;,'38.89%';,4;,12;,11;,6;,4;,6;,4;,0;,117;,21;,10;,'47.62%';,"[[97387, '西莱森', 'Goal Keeper', '13', 0, '0', '', ''], [1776005, '蒂埃里·科雷亚', 'Defender', '2', 0, '0', '', ''], [95386, '加布里埃尔', 'Defender', '5', 0, '0', '', ''], [1966550, '古拉蒙', 'Defender', '15', 0, '0', '', ''], [536488, '拉托', 'Defender', '3', 0, '0', '', ''], [280525, '加亚', 'Defender', '14', 0, '0', '', ''], [67912, '瓦斯', 'Midfielder', '18', 0, '0', '', ''], [603486, '索莱尔', 'Midfielder', '8', 0, '0', '', ''], [630612, '拉西奇', 'Midfielder', '19', 0, '0', '', ''], [365514, '冈萨洛·格德斯', 'Midfielder', '7', 0, '0', '', ''], [533700, '马西利诺·戈麦斯', 'Striker', '22', 0, '0', '', ''], [335768, '豪梅·多梅内克', 'Substitute player', '1', 1, '0', '', ''], [1463954, '瓦雷霍', 'Substitute player', '21', 1, '0', '', ''], [2000696, '尤努斯·穆萨', 'Substitute player', '30', 1, '0', '', ''], [1888969, '李康仁', 'Substitute player', '20', 1, '0', '', ''], [530752, '迪亚卡布', 'Substitute player', '12', 1, '0', '', ''], [102086, '皮奇尼', 'Substitute player', '24', 1, '0', '', ''], [1774853, '奥利瓦', 'Substitute player', '10', 1, '0', '', ''], [630399, '弗朗西斯科·费雷拉', 'Substitute player', '6', 1, '0', '', ''], [134426, '切里舍夫', 'Substitute player', '17', 1, '0', '', ''], [77692, '曼加拉', 'Substitute player', '4', 1, '0', '', ''], [37453, '加梅罗', 'Substitute player', '9', 1, '0', '', ''], [1963750, '布兰科', 'Substitute player', '16', 1, '0', '', '']]",350,"[[98922, '特尔施特根', 'Goal Keeper', '1', 0, '0', '', ''], [1956860, '罗纳德·阿劳霍', 'Defender', '4', 0, '0', '', ''], [29165, '皮克', 'Defender', '3', 0, '0', '', ''], [335893, '朗格莱', 'Defender', '15', 0, '0', '', ''], [74123, '布斯克茨', 'Midfielder', '5', 0, '0', '', ''], [1463725, '戴斯特', 'Midfielder', '2', 0, '0', '', ''], [463157, '弗兰基·德容', 'Midfielder', '21', 0, '0', '', ''], [1975049, '佩德里', 'Midfielder', '16', 0, '0', '', ''], [71368, '阿尔巴', 'Midfielder', '18', 0, '0', '', ''], [27161, '梅西', 'Striker', '10', 0, '0', '', ''], [89559, '格列兹曼', 'Striker', '7', 0, '0', '', ''], [82266, '内托', 'Substitute player', '13', 1, '0', '', ''], [1972195, '阿纳', 'Substitute player', '36', 1, '0', '', ''], [97455, '乌姆蒂蒂', 'Substitute player', '23', 1, '0', '', ''], [1463634, '佩格', 'Substitute player', '12', 1, '0', '', ''], [630387, '特林康', 'Substitute player', '17', 1, '0', '', ''], [533968, '登贝莱', 'Substitute player', '11', 1, '0', '', ''], [98427, '罗伯托', 'Substitute player', '20', 1, '0', '', ''], [627421, '马修斯', 'Substitute player', '19', 1, '0', '', ''], [1957968, '明格萨', 'Substitute player', '28', 1, '0', '', ''], [46904, '皮亚尼奇', 'Substitute player', '8', 1, '0', '', ''], [1968022, '库鲁马', 'Substitute player', '27', 1, '0', '', ''], [1774203, '朱尼奥·菲尔波', 'Substitute player', '24', 1, '0', '', '']]",514,'541','3142',1619982000000,350,巴伦西亚,1,0,14,"20,7,6,7",514,3,巴塞罗那,1,"20,13,3,4",85,993300,1,西班牙甲级联赛,1.50,1,,1.2500,1.25,香港NOW632台<br/>香港NOW611台,11,12℃～13℃/54°F～55°F,2021-05-02 09:23:58
